,price,proc_cores,proc_speed,mem_cap,storage_cap,ssd,integrated,nvidia,ssdcap,corespeed**2,ddr4,ssdddr4,nvidia_ssd
502,180,4.0,2.9,4.0,320.0,0,1,0,0.0,134.56,0,0,0
503,229,4.0,2.9,8.0,320.0,0,1,0,0.0,134.56,0,0,0
504,269,4.0,3.4,8.0,2048.0,0,1,0,0.0,184.96,0,0,0
505,197,4.0,2.9,4.0,320.0,0,1,0,0.0,134.56,0,0,0
506,330,6.0,3.1,8.0,2048.0,0,1,0,0.0,345.9600000000001,0,0,0
507,297,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
508,224,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
509,247,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
510,303,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
511,284,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
512,320,6.0,3.4,8.0,2048.0,0,1,0,0.0,416.16,0,0,0
513,234,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
514,280,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
515,292,6.0,3.4,8.0,250.0,0,1,0,0.0,416.16,0,0,0
516,162,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
517,164,2.0,3.4,4.0,500.0,0,1,0,0.0,46.24,0,0,0
518,184,4.0,3.1,8.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
519,205,4.0,3.2,8.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
520,241,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
521,239,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
522,180,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
523,364,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
524,623,6.0,3.6,8.0,2048.0,0,1,0,0.0,466.56000000000006,0,0,0
525,222,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
526,104,4.0,2.4,4.0,250.0,0,1,0,0.0,92.16,0,0,0
527,133,4.0,2.4,4.0,1024.0,0,1,0,0.0,92.16,0,0,0
528,222,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
529,370,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
530,289,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
531,220,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
532,351,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
533,280,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
534,246,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
535,177,4.0,2.8,4.0,1024.0,0,1,0,0.0,125.43999999999998,0,0,0
536,260,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
537,371,6.0,3.4,8.0,2048.0,0,1,0,0.0,416.16,0,0,0
538,333,6.0,3.4,8.0,250.0,0,1,0,0.0,416.16,0,0,0
539,194,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
540,189,4.0,3.2,8.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
541,225,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
542,304,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
543,321,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
544,364,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
545,274,4.0,3.4,8.0,2048.0,0,1,0,0.0,184.96,0,0,0
546,407,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
547,145,4.0,2.4,4.0,1024.0,0,1,0,0.0,92.16,0,0,0
548,271,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
549,322,4.0,3.4,16.0,2048.0,0,1,0,0.0,184.96,0,0,0
550,189,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
551,290,6.0,3.4,8.0,2048.0,0,1,0,0.0,416.16,0,0,0
552,234,4.0,3.4,4.0,1024.0,0,1,0,0.0,184.96,0,0,0
553,309,6.0,3.4,8.0,2048.0,0,1,0,0.0,416.16,0,0,0
554,243,4.0,3.1,8.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
555,311,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
556,407,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
557,206,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
558,421,6.0,3.4,16.0,2048.0,0,1,0,0.0,416.16,0,0,0
559,222,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
560,324,4.0,3.4,16.0,2048.0,0,1,0,0.0,184.96,0,0,0
561,303,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
562,231,4.0,3.2,8.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
563,148,2.0,3.3,4.0,250.0,0,1,0,0.0,43.56,0,0,0
564,187,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
565,274,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
566,256,4.0,3.4,8.0,1024.0,0,1,0,0.0,184.96,0,0,0
567,307,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
568,327,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
569,259,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
570,283,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
571,217,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
572,174,4.0,2.4,8.0,1024.0,0,1,0,0.0,92.16,0,0,0
573,242,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
574,263,4.0,3.2,8.0,500.0,0,1,0,0.0,163.84000000000003,0,0,0
575,176,2.0,2.3,8.0,1024.0,0,1,0,0.0,21.16,0,0,0
576,111,2.0,2.3,4.0,500.0,0,1,0,0.0,21.16,0,0,0
577,149,2.0,3.0,8.0,1024.0,0,1,0,0.0,36.0,0,0,0
578,132,2.0,3.0,4.0,750.0,0,1,0,0.0,36.0,0,0,0
579,170,2.0,3.0,8.0,1024.0,0,1,0,0.0,36.0,0,0,0
580,178,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
581,344,4.0,3.0,16.0,2048.0,0,1,0,0.0,144.0,0,0,0
582,272,4.0,3.0,4.0,2048.0,0,1,0,0.0,144.0,0,0,0
583,131,2.0,2.9,4.0,250.0,0,1,0,0.0,33.64,0,0,0
584,286,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
585,244,4.0,3.0,4.0,250.0,0,1,0,0.0,144.0,0,0,0
586,289,4.0,3.0,8.0,1024.0,0,1,0,0.0,144.0,0,0,0
587,272,4.0,3.0,4.0,1024.0,0,1,0,0.0,144.0,0,0,0
588,273,4.0,3.0,8.0,320.0,0,1,0,0.0,144.0,0,0,0
589,156,2.0,3.1,4.0,500.0,0,1,0,0.0,38.44000000000001,0,0,0
590,79,2.0,2.3,2.0,80.0,0,1,0,0.0,21.16,0,0,0
591,100,2.0,2.3,4.0,160.0,0,1,0,0.0,21.16,0,0,0
592,174,4.0,2.5,4.0,320.0,0,1,0,0.0,100.0,0,0,0
593,329,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
594,212,4.0,3.1,8.0,320.0,0,1,0,0.0,153.76000000000005,0,0,0
595,281,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
596,199,4.0,2.9,4.0,250.0,0,1,0,0.0,134.56,0,0,0
597,161,2.0,3.4,4.0,250.0,0,1,0,0.0,46.24,0,0,0
598,293,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
599,240,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
600,159,2.0,3.3,4.0,250.0,0,1,0,0.0,43.56,0,0,0
601,160,2.0,2.9,4.0,250.0,0,1,0,0.0,33.64,0,0,0
602,261,4.0,2.9,4.0,320.0,0,1,0,0.0,134.56,0,0,0
603,285,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
604,232,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
605,184,2.0,3.3,8.0,320.0,0,1,0,0.0,43.56,0,0,0
606,156,2.0,2.9,8.0,320.0,0,1,0,0.0,33.64,0,0,0
607,285,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
608,209,2.0,3.3,4.0,2048.0,0,1,0,0.0,43.56,0,0,0
609,270,2.0,3.3,16.0,2048.0,0,1,0,0.0,43.56,0,0,0
610,206,2.0,3.1,8.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
611,217,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
612,193,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
613,313,6.0,3.1,4.0,500.0,0,1,0,0.0,345.9600000000001,0,0,0
614,288,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
615,647,2.0,2.4,16.0,1024.0,0,0,1,0.0,23.04,0,0,0
616,233,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
617,197,2.0,3.4,4.0,1024.0,0,1,0,0.0,46.24,0,0,0
618,304,4.0,3.2,8.0,1024.0,0,0,1,0.0,163.84000000000003,0,0,0
619,223,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
620,277,4.0,3.0,8.0,320.0,0,1,0,0.0,144.0,0,0,0
621,341,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
622,229,6.0,2.9,4.0,1024.0,0,1,0,0.0,302.75999999999993,0,0,0
623,319,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
624,311,6.0,2.8,8.0,1024.0,0,1,0,0.0,282.2399999999999,0,0,0
625,295,6.0,2.9,16.0,1024.0,0,1,0,0.0,302.75999999999993,0,0,0
626,379,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
627,231,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
628,399,6.0,2.8,8.0,320.0,0,1,0,0.0,282.2399999999999,0,0,0
629,340,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
630,339,4.0,3.2,16.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
631,294,4.0,3.0,8.0,1024.0,0,1,0,0.0,144.0,0,0,0
632,200,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
633,319,2.0,3.4,4.0,2048.0,0,1,0,0.0,46.24,0,0,0
634,194,2.0,3.1,8.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
635,351,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
636,189,2.0,2.9,4.0,1024.0,0,1,0,0.0,33.64,0,0,0
637,194,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
638,216,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
639,242,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
640,225,2.0,2.9,8.0,2048.0,0,1,0,0.0,33.64,0,0,0
641,283,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
642,172,2.0,2.9,8.0,1024.0,0,1,0,0.0,33.64,0,0,0
643,289,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
644,471,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
645,359,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
646,128,2.0,2.9,4.0,250.0,0,1,0,0.0,33.64,0,0,0
647,156,2.0,2.9,4.0,2048.0,0,1,0,0.0,33.64,0,0,0
648,377,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
649,275,4.0,3.1,16.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
650,178,2.0,2.9,8.0,2048.0,0,1,0,0.0,33.64,0,0,0
651,299,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
652,165,2.0,3.3,4.0,250.0,0,1,0,0.0,43.56,0,0,0
653,198,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
654,146,2.0,3.3,4.0,250.0,0,1,0,0.0,43.56,0,0,0
655,346,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
656,308,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
657,211,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
658,267,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
659,227,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
660,303,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
661,275,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
662,548,2.0,2.0,8.0,320.0,0,1,0,0.0,16.0,0,0,0
663,270,2.0,3.3,16.0,2048.0,0,1,0,0.0,43.56,0,0,0
664,252,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
665,258,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
666,217,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
667,135,2.0,3.1,4.0,250.0,0,1,0,0.0,38.44000000000001,0,0,0
668,278,2.0,3.4,4.0,2048.0,0,1,0,0.0,46.24,0,0,0
669,267,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
670,194,2.0,3.3,4.0,2048.0,0,1,0,0.0,43.56,0,0,0
671,255,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
672,145,2.0,2.9,4.0,250.0,0,1,0,0.0,33.64,0,0,0
673,200,2.0,3.3,8.0,320.0,0,1,0,0.0,43.56,0,0,0
674,211,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
675,219,2.0,3.4,8.0,1024.0,0,1,0,0.0,46.24,0,0,0
676,177,2.0,3.3,4.0,250.0,0,1,0,0.0,43.56,0,0,0
677,172,2.0,3.1,4.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
678,456,6.0,3.4,8.0,320.0,0,1,0,0.0,416.16,0,0,0
679,430,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
680,346,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
681,259,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
682,315,6.0,3.4,4.0,250.0,0,1,0,0.0,416.16,0,0,0
683,327,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
684,263,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
685,242,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
686,265,2.0,3.3,16.0,1024.0,0,1,0,0.0,43.56,0,0,0
687,261,2.0,3.4,8.0,320.0,0,1,0,0.0,46.24,0,0,0
688,183,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
689,181,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
690,251,6.0,2.9,8.0,1024.0,0,1,0,0.0,302.75999999999993,0,0,0
691,256,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
692,294,4.0,3.2,16.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
693,169,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
694,581,2.0,2.0,8.0,2048.0,0,1,0,0.0,16.0,0,0,0
695,227,4.0,2.9,8.0,1024.0,0,1,0,0.0,134.56,0,0,0
696,338,6.0,3.4,4.0,2048.0,0,1,0,0.0,416.16,0,0,0
697,198,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
698,151,2.0,2.9,4.0,1024.0,0,1,0,0.0,33.64,0,0,0
699,194,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
700,209,2.0,3.3,4.0,2048.0,0,1,0,0.0,43.56,0,0,0
701,219,4.0,3.1,8.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
702,123,2.0,2.9,4.0,250.0,0,1,0,0.0,33.64,0,0,0
703,338,4.0,3.0,16.0,1024.0,0,1,0,0.0,144.0,0,0,0
704,202,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
705,220,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
706,200,4.0,3.1,8.0,320.0,0,1,0,0.0,153.76000000000005,0,0,0
707,273,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
708,200,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
709,344,6.0,3.4,8.0,1024.0,0,1,0,0.0,416.16,0,0,0
710,194,2.0,3.1,8.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
711,194,2.0,2.9,4.0,2048.0,0,1,0,0.0,33.64,0,0,0
712,333,6.0,3.4,4.0,1024.0,0,1,0,0.0,416.16,0,0,0
713,294,4.0,3.2,16.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
714,163,2.0,2.9,4.0,2048.0,0,1,0,0.0,33.64,0,0,0
715,204,2.0,3.1,8.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
716,221,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
717,247,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
718,259,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
719,174,2.0,3.1,4.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
720,236,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
721,194,2.0,3.3,8.0,320.0,0,1,0,0.0,43.56,0,0,0
722,272,2.0,3.4,8.0,1024.0,0,1,0,0.0,46.24,0,0,0
723,240,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
724,345,6.0,2.8,8.0,2048.0,0,1,0,0.0,282.2399999999999,0,0,0
725,145,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
726,199,2.0,3.1,4.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
727,252,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
728,173,2.0,3.1,4.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
729,307,4.0,3.1,16.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
730,340,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
731,212,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
732,384,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
733,198,2.0,3.3,4.0,2048.0,0,1,0,0.0,43.56,0,0,0
734,285,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
735,327,6.0,3.1,8.0,1024.0,0,1,0,0.0,345.9600000000001,0,0,0
736,162,2.0,3.1,4.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
737,140,2.0,3.1,4.0,250.0,0,1,0,0.0,38.44000000000001,0,0,0
738,204,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
739,239,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
740,263,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
741,283,2.0,3.4,8.0,320.0,0,1,0,0.0,46.24,0,0,0
742,188,2.0,2.9,8.0,2048.0,0,1,0,0.0,33.64,0,0,0
743,297,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
744,259,2.0,3.3,16.0,1024.0,0,1,0,0.0,43.56,0,0,0
745,251,2.0,3.4,8.0,320.0,0,1,0,0.0,46.24,0,0,0
746,194,4.0,3.2,4.0,250.0,0,1,0,0.0,163.84000000000003,0,0,0
747,211,2.0,3.4,8.0,1024.0,0,1,0,0.0,46.24,0,0,0
748,294,6.0,2.8,4.0,1024.0,0,1,0,0.0,282.2399999999999,0,0,0
749,222,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
750,311,2.0,3.4,16.0,1024.0,0,1,0,0.0,46.24,0,0,0
751,371,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
752,335,2.0,3.4,8.0,2048.0,0,1,0,0.0,46.24,0,0,0
753,308,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
754,284,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
755,565,2.0,2.0,8.0,1024.0,0,1,0,0.0,16.0,0,0,0
756,164,2.0,3.1,4.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
757,190,2.0,3.4,4.0,1024.0,0,1,0,0.0,46.24,0,0,0
758,234,2.0,3.3,8.0,1024.0,0,1,0,0.0,43.56,0,0,0
759,201,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
760,260,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
761,285,4.0,3.1,16.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
762,351,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
763,166,2.0,3.1,8.0,320.0,0,1,0,0.0,38.44000000000001,0,0,0
764,255,2.0,3.3,16.0,1024.0,0,1,0,0.0,43.56,0,0,0
765,257,2.0,3.3,16.0,1024.0,0,1,0,0.0,43.56,0,0,0
766,277,2.0,3.4,8.0,2048.0,0,1,0,0.0,46.24,0,0,0
767,199,2.0,3.1,8.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
768,272,4.0,3.0,4.0,1024.0,0,1,0,0.0,144.0,0,0,0
769,275,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
770,242,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
771,254,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
772,301,6.0,2.9,16.0,2048.0,0,1,0,0.0,302.75999999999993,0,0,0
773,163,2.0,2.9,8.0,320.0,0,1,0,0.0,33.64,0,0,0
774,659,2.0,2.0,16.0,1024.0,0,1,0,0.0,16.0,0,0,0
775,269,4.0,3.1,16.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
776,214,2.0,2.9,8.0,2048.0,0,1,0,0.0,33.64,0,0,0
777,248,2.0,3.4,4.0,1024.0,0,1,0,0.0,46.24,0,0,0
778,231,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
779,255,2.0,3.4,4.0,2048.0,0,1,0,0.0,46.24,0,0,0
780,304,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
781,203,2.0,3.3,4.0,2048.0,0,1,0,0.0,43.56,0,0,0
782,239,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
783,353,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
784,185,2.0,3.3,4.0,2048.0,0,1,0,0.0,43.56,0,0,0
785,202,4.0,3.2,4.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
786,215,2.0,3.1,8.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
787,259,4.0,3.1,8.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
788,202,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
789,218,2.0,3.3,8.0,1024.0,0,1,0,0.0,43.56,0,0,0
790,311,2.0,3.4,16.0,2048.0,0,1,0,0.0,46.24,0,0,0
791,277,4.0,3.2,8.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
792,317,4.0,3.0,8.0,2048.0,0,1,0,0.0,144.0,0,0,0
793,229,4.0,3.1,4.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
794,178,2.0,2.9,4.0,2048.0,0,1,0,0.0,33.64,0,0,0
795,279,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
796,294,6.0,2.8,4.0,1024.0,0,1,0,0.0,282.2399999999999,0,0,0
797,316,2.0,3.4,16.0,2048.0,0,1,0,0.0,46.24,0,0,0
798,212,2.0,3.3,8.0,1024.0,0,1,0,0.0,43.56,0,0,0
799,218,4.0,3.2,4.0,2048.0,0,1,0,0.0,163.84000000000003,0,0,0
800,174,2.0,3.3,8.0,320.0,0,1,0,0.0,43.56,0,0,0
801,217,4.0,3.2,8.0,320.0,0,1,0,0.0,163.84000000000003,0,0,0
802,158,2.0,2.9,4.0,1024.0,0,1,0,0.0,33.64,0,0,0
803,198,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
804,278,2.0,3.3,16.0,2048.0,0,1,0,0.0,43.56,0,0,0
805,167,4.0,3.1,4.0,250.0,0,1,0,0.0,153.76000000000005,0,0,0
806,188,2.0,3.1,4.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
807,183,2.0,3.1,4.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
808,183,2.0,3.3,4.0,1024.0,0,1,0,0.0,43.56,0,0,0
809,200,4.0,3.1,4.0,2048.0,0,1,0,0.0,153.76000000000005,0,0,0
810,203,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
811,176,2.0,3.1,4.0,2048.0,0,1,0,0.0,38.44000000000001,0,0,0
812,148,1.0,3.2,4.0,250.0,0,1,0,0.0,10.240000000000002,0,0,0
813,262,4.0,3.2,4.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
814,204,2.0,3.1,8.0,320.0,0,1,0,0.0,38.44000000000001,0,0,0
815,198,2.0,3.1,8.0,1024.0,0,1,0,0.0,38.44000000000001,0,0,0
816,207,4.0,3.1,4.0,320.0,0,1,0,0.0,153.76000000000005,0,0,0
817,208,2.0,3.3,8.0,320.0,0,1,0,0.0,43.56,0,0,0
818,257,4.0,3.1,16.0,1024.0,0,1,0,0.0,153.76000000000005,0,0,0
819,272,2.0,3.4,4.0,1024.0,0,1,0,0.0,46.24,0,0,0
820,235,6.0,2.9,4.0,2048.0,0,1,0,0.0,302.75999999999993,0,0,0
821,144,2.0,3.1,4.0,250.0,0,1,0,0.0,38.44000000000001,0,0,0
822,405,4.0,3.2,8.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
823,229,2.0,3.3,8.0,2048.0,0,1,0,0.0,43.56,0,0,0
824,163,2.0,2.9,8.0,320.0,0,1,0,0.0,33.64,0,0,0
825,429,4.0,3.2,16.0,1024.0,0,1,0,0.0,163.84000000000003,0,0,0
