,price,proc_cores,proc_speed,mem_type,mem_cap,num_USB,storage_type,storage_cap,graphics,form,brand
2165,288,4.0,3.1,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2172,276,4.0,3.1,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2177,110,2.0,2.1,ddr2,4.0,10.0,hdd,500.0,INTEGRATED,SMALL,HP
2178,87,2.0,2.1,ddr2,4.0,10.0,hdd,160.0,INTEGRATED,SMALL,HP
2179,186,2.0,3.3,ddr3,4.0,7.0,hdd,250.0,INTEGRATED,SMALL,HP
2180,122,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,SMALL,HP
2181,133,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2182,139,2.0,3.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2183,98,2.0,1.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2184,111,1.0,2.9,ddr3,4.0,7.0,hdd,250.0,INTEGRATED,SMALL,HP
2185,90,2.0,1.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2186,76,2.0,2.1,ddr2,2.0,6.0,hdd,80.0,INTEGRATED,SMALL,HP
2187,97,2.0,2.1,ddr2,4.0,10.0,hdd,160.0,INTEGRATED,SMALL,HP
2188,105,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2189,105,2.0,1.8,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,SMALL,HP
2190,109,2.0,2.3,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,SMALL,HP
2191,110,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2192,106,2.0,2.1,ddr2,4.0,10.0,hdd,500.0,INTEGRATED,SMALL,HP
2193,99,2.0,2.3,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2194,87,2.0,2.3,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,HP
2196,123,2.0,2.3,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,HP
2197,104,2.0,1.8,ddr2,4.0,8.0,hdd,500.0,INTEGRATED,SMALL,HP
2199,123,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,SMALL,HP
2200,99,2.0,3.0,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,HP
2201,87,2.0,2.1,ddr2,2.0,10.0,hdd,80.0,INTEGRATED,SMALL,HP
2203,76,2.0,1.8,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,HP
2204,98,2.0,3.0,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,HP
2206,397,6.0,3.4,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2208,302,6.0,2.8,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2210,245,2.0,3.4,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2211,277,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2212,327,6.0,2.8,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2214,229,2.0,3.3,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2215,218,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2216,242,2.0,3.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2217,174,2.0,2.9,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2219,320,2.0,3.4,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2220,299,4.0,3.2,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2222,310,4.0,3.2,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2223,257,2.0,3.3,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2225,344,6.0,3.4,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2226,254,2.0,3.4,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2227,288,4.0,3.2,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2228,165,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2229,175,4.0,3.2,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2230,220,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2231,351,6.0,3.4,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2232,279,6.0,3.4,ddr3,4.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2233,293,4.0,3.2,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2234,458,4.0,3.2,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2235,192,2.0,3.3,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2236,197,2.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2237,308,2.0,3.4,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2239,262,4.0,3.2,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2240,240,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2241,279,4.0,3.2,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2242,369,6.0,2.8,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2244,541,2.0,2.4,ddr3,8.0,9.0,hdd,1024.0,NVIDIA,TOWER,HP
2245,227,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2246,245,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2247,229,2.0,3.3,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2250,182,2.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,DELL
2251,294,6.0,2.8,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2252,300,4.0,3.2,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2253,230,4.0,3.2,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2254,257,2.0,2.9,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2255,249,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2256,263,2.0,3.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2257,239,2.0,2.9,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2258,194,2.0,3.3,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2259,209,2.0,3.3,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2261,251,4.0,3.2,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2262,179,4.0,3.2,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2263,274,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2265,238,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2266,188,2.0,2.9,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2267,394,4.0,3.2,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,DELL
2268,265,2.0,3.3,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2269,263,2.0,3.3,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2271,295,4.0,3.1,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2273,194,2.0,2.9,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2275,384,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2276,237,4.0,3.2,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2278,316,6.0,3.4,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2280,224,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2283,218,2.0,3.3,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2284,400,4.0,3.2,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2286,181,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,DELL
2287,183,2.0,2.9,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2288,199,2.0,2.9,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2289,147,2.0,2.9,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2290,361,6.0,3.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2292,251,4.0,3.2,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2293,393,4.0,2.9,ddr3,4.0,6.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2295,178,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2296,264,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2297,244,2.0,2.9,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2298,307,6.0,3.4,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2299,450,4.0,3.2,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2300,241,4.0,3.2,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2301,303,4.0,3.2,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2303,415,4.0,3.2,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2304,198,2.0,3.3,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2305,330,6.0,3.4,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2307,239,2.0,2.9,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2309,366,4.0,2.9,ddr3,4.0,6.0,hdd,250.0,INTEGRATED,SMALL,DELL
2311,203,2.0,3.3,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2314,327,6.0,3.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2315,226,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2316,301,6.0,3.4,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2318,225,4.0,3.2,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2319,223,2.0,3.3,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2321,212,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,DELL
2322,174,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,HP
2323,209,4.0,3.1,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2324,455,6.0,3.4,ddr3,8.0,10.0,ssd,512.0,INTEGRATED,SMALL,HP
2326,96,2.0,2.9,ddr3,2.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2327,122,2.0,3.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,HP
2328,89,1.0,2.6,ddr3,2.0,6.0,hdd,160.0,INTEGRATED,TOWER,HP
2329,86,2.0,1.8,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,HP
2330,178,4.0,3.1,ddr3,4.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2331,249,4.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2332,208,4.0,3.1,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2333,180,4.0,3.2,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2334,182,2.0,3.1,ddr3,4.0,9.0,hdd,250.0,NVIDIA,TOWER,HP
2335,151,2.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,HP
2336,189,4.0,3.1,ddr3,4.0,10.0,hdd,500.0,INTEGRATED,TOWER,HP
2337,215,4.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2338,188,4.0,3.2,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,HP
2339,202,4.0,2.4,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2340,193,4.0,3.1,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2341,167,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2342,202,4.0,2.4,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2343,193,4.0,3.1,ddr3,4.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2344,210,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2345,129,1.0,2.8,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,HP
2346,222,4.0,3.1,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2347,224,4.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2348,367,4.0,3.2,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2350,266,4.0,3.1,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2351,472,6.0,3.4,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2352,212,4.0,3.1,ddr3,4.0,10.0,hdd,320.0,INTEGRATED,TOWER,HP
2353,240,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,HP
2354,177,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2355,194,4.0,2.4,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2356,205,4.0,3.1,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2357,256,6.0,2.8,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2358,162,2.0,3.3,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,DELL
2359,201,2.0,3.3,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2360,163,2.0,2.9,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2362,266,2.0,3.3,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2363,200,2.0,3.3,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2364,222,4.0,3.1,ddr3,4.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2365,146,2.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,HP
2366,110,2.0,3.0,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,HP
2367,203,2.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2371,336,6.0,2.9,ddr3,4.0,10.0,hdd,250.0,NVIDIA,TOWER,HP
2374,220,2.0,3.3,ddr3,8.0,10.0,ssd,120.0,INTEGRATED,SMALL,HP
2376,251,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2378,233,2.0,3.3,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2379,219,2.0,3.3,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2380,169,2.0,3.3,ddr3,4.0,10.0,hdd,500.0,INTEGRATED,SMALL,HP
2381,203,2.0,3.3,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2386,207,2.0,3.3,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2387,203,2.0,3.3,ddr3,4.0,10.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2389,145,2.0,3.0,ddr3,4.0,10.0,hdd,500.0,INTEGRATED,TOWER,HP
2390,155,2.0,3.0,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2393,166,2.0,3.3,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2394,241,4.0,3.2,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2395,246,4.0,3.2,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2397,98,2.0,2.6,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2398,169,2.0,3.0,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2399,178,2.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,HP
2400,183,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2402,211,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2404,144,1.0,3.2,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2405,214,4.0,3.1,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2409,136,2.0,3.0,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2410,214,2.0,3.3,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2411,247,2.0,3.3,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2414,204,4.0,3.2,ddr3,4.0,10.0,hdd,500.0,INTEGRATED,SMALL,HP
2415,114,2.0,3.0,ddr3,4.0,10.0,hdd,160.0,INTEGRATED,SMALL,HP
2416,259,2.0,3.3,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2419,172,2.0,3.3,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,DELL
2420,167,2.0,3.0,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2422,133,2.0,3.3,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2424,232,2.0,3.3,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2426,125,2.0,3.0,ddr3,4.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2427,197,2.0,3.3,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,DELL
2434,187,4.0,2.5,ddr3,4.0,10.0,hdd,160.0,INTEGRATED,SMALL,HP
2435,161,1.0,2.8,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2436,228,4.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2437,236,2.0,3.3,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2440,192,2.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2442,205,2.0,3.3,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2443,230,4.0,3.2,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,HP
2444,178,2.0,3.3,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,SMALL,DELL
2446,193,4.0,3.2,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2447,266,2.0,3.3,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2449,259,2.0,3.3,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2450,145,2.0,3.3,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2451,109,1.0,2.8,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,HP
2452,199,2.0,3.1,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,HP
2455,274,2.0,3.3,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2456,198,2.0,3.1,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2460,313,2.0,3.4,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2462,136,1.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2463,312,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2464,93,1.0,3.2,ddr3,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,HP
2465,319,4.0,3.0,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2466,217,2.0,3.4,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2467,114,1.0,3.0,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2468,108,2.0,3.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,HP
2470,256,2.0,3.5,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2471,267,6.0,3.4,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2472,204,4.0,3.0,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,LENOVO
2473,145,2.0,3.1,ddr3,4.0,6.0,hdd,250.0,INTEGRATED,SMALL,LENOVO
2474,188,4.0,2.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2475,225,4.0,3.1,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,SMALL,HP
2476,189,4.0,2.4,ddr3,8.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2477,142,1.0,2.9,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,SMALL,HP
2478,130,4.0,2.4,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,HP
2479,204,4.0,2.4,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2480,172,4.0,2.4,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2481,101,1.0,2.5,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,HP
2482,178,4.0,2.4,ddr3,8.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2483,150,4.0,2.4,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2484,164,4.0,2.4,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,TOWER,DELL
2486,189,4.0,2.4,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2487,249,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,SMALL,DELL
2488,244,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2489,393,6.0,3.4,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2490,71,2.0,2.4,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,TOWER,DELL
2491,213,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,SMALL,DELL
2492,689,4.0,2.7,ddr4,4.0,6.0,hdd,500.0,INTEGRATED,SMALL,LENOVO
2493,110,1.0,3.2,ddr3,4.0,8.0,hdd,160.0,INTEGRATED,TOWER,DELL
2494,219,4.0,3.2,ddr3,4.0,8.0,hdd,500.0,INTEGRATED,SMALL,DELL
2495,95,2.0,2.0,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2496,178,2.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2497,90,2.0,2.0,ddr2,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2498,79,2.0,2.0,ddr2,2.0,8.0,hdd,80.0,INTEGRATED,SMALL,DELL
2499,110,1.0,3.2,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
2500,240,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2501,170,2.0,3.1,ddr3,8.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2502,95,2.0,1.8,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,DELL
2503,151,2.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2504,212,4.0,3.1,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,DELL
2505,327,4.0,3.2,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2506,217,2.0,3.4,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2507,245,4.0,3.1,ddr3,4.0,10.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2508,217,4.0,3.1,ddr3,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2509,294,4.0,3.1,ddr3,16.0,10.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2510,250,4.0,3.1,ddr3,8.0,10.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2511,330,6.0,3.4,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2512,90,2.0,2.0,ddr2,4.0,8.0,hdd,160.0,INTEGRATED,SMALL,DELL
2513,89,2.0,2.4,ddr2,2.0,7.0,hdd,80.0,INTEGRATED,TOWER,DELL
2514,112,2.0,2.0,ddr2,4.0,8.0,hdd,320.0,INTEGRATED,SMALL,DELL
2515,425,4.0,3.2,ddr3,16.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2516,108,2.0,2.0,ddr2,4.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2517,309,6.0,3.4,ddr3,4.0,10.0,hdd,250.0,INTEGRATED,TOWER,DELL
2518,212,4.0,3.1,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,TOWER,DELL
2519,125,1.0,2.7,ddr3,4.0,8.0,hdd,250.0,INTEGRATED,SMALL,DELL
2520,141,2.0,1.8,ddr2,4.0,7.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2521,367,4.0,3.2,ddr3,8.0,8.0,hdd,1024.0,INTEGRATED,SMALL,DELL
2522,312,4.0,3.1,ddr3,16.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2523,374,6.0,3.4,ddr3,8.0,10.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2524,273,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,TOWER,DELL
2525,305,4.0,3.1,ddr3,16.0,10.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2526,258,4.0,3.1,ddr3,8.0,8.0,hdd,2048.0,INTEGRATED,SMALL,DELL
2527,110,2.0,1.8,ddr2,4.0,7.0,hdd,1024.0,INTEGRATED,TOWER,DELL
2528,240,4.0,3.1,ddr3,8.0,10.0,hdd,320.0,INTEGRATED,TOWER,DELL
2529,129,1.0,3.2,ddr3,4.0,8.0,hdd,320.0,INTEGRATED,TOWER,DELL
